otu_id	^ot:ottTaxonName	^ot:ottId	^ncbi:taxon	^ncbi:accession	^physcraper:last_blasted	^physcraper:ingroup	^physcraper:status	^ot:originalLabel	^ncbi:title	^physcraper:in_current_aln
otuPS25	Amblyrhynchus cristatus	240153	51208	KR350846.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Amblyrhynchus cristatus isolate SCC04 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC05 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC06 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC07 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC08 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS26	Amblyrhynchus cristatus	240153	51208	KR350847.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Amblyrhynchus cristatus isolate SCC04 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC05 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC06 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC07 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC08 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS27	Amblyrhynchus cristatus	240153	51208	KR350848.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Amblyrhynchus cristatus isolate SCC04 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC05 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC06 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC07 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC08 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS28	Amblyrhynchus cristatus	240153	51208	KR350849.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Amblyrhynchus cristatus isolate SCC04 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC05 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC06 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC07 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC08 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS29	Amblyrhynchus cristatus	240153	51208	KR350850.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Amblyrhynchus cristatus isolate SCC04 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC05 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC06 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC07 16S ribosomal RNA gene, partial sequence; mitochondrial<>Amblyrhynchus cristatus isolate SCC08 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS30	Gambelia wislizenii	244470	43593	AY217944.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Gambelia wislizenii isolate I1 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS31	Gambelia wislizenii	244470	43593	KC621332.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Gambelia wislizenii 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS32	Gambelia sila	760473	475046	MK418534.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Gambelia sila isolate Gs 1 large subunit ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS33	Gambelia wislizenii	244470	43593	L41444.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Gambelia wislizenii mitochondrial 16S ribosomal RNA (16S rRNA) gene, partial	False
otuPS34	Crotaphytus collaris	244476	43591	L41443.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Crotaphytus collaris mitochondrial 16S ribosomal RNA (16S rRNA) gene, partial	False
otuPS35	Basiliscus galeritus	384633	211978	MH140629.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Basiliscus galeritus voucher CH 4990 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS36	Basiliscus galeritus	384633	211978	MH140628.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Basiliscus galeritus voucher CH 5668 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS37	Oplurus cuvieri comorensis	795621	480419	EU099753.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Oplurus cuvieri comorensis voucher ZSM 320/2002 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS38	Varanus panoptes horni	415486	169848	EF193684.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Varanus panoptes horni voucher E120.21 16S ribosomal RNA gene, partial sequence; mitochondrial<>Varanus panoptes horni voucher E120.25 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS39	Varanus panoptes horni	415486	169848	EF193685.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Varanus panoptes horni voucher E120.21 16S ribosomal RNA gene, partial sequence; mitochondrial<>Varanus panoptes horni voucher E120.25 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS40	Varanus cf. indicus	308338	437650	EF193692.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Varanus cf. indicus voucher E120.18 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS41	Varanus doreanus	890350	169836	EF193654.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Varanus doreanus voucher E114.5 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS42	Varanus keithhornei	415497	169844	EF193676.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Varanus keithhornei voucher E103.22 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS43	Varanus marmoratus	413914	752696	EF193690.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Varanus salvator marmoratus voucher E61.9 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS44	Varanus prasinus	872956	62050	EF193687.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Varanus prasinus voucher E103.10 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS45	Varanus prasinus	872956	62050	EF193686.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Varanus prasinus voucher E102.3 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS46	Gymnophthalmus vanzoi	588804	174726	AF420743.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Gymnophthalmus vanzoi 16S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product	False
otuPS47	Gymnophthalmus vanzoi	588804	174726	MH732704.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Gymnophthalmus vanzoi voucher MTR946498 large subunit ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS48	Gymnophthalmus vanzoi	588804	174726	MH732700.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Gymnophthalmus vanzoi voucher MTR946487 large subunit ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS49	Gymnophthalmus vanzoi	588804	174726	MH732708.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Gymnophthalmus vanzoi voucher MTR946529 large subunit ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS50	Gymnophthalmus vanzoi	588804	174726	MH732706.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Gymnophthalmus vanzoi voucher MTR946534 large subunit ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS51	Gymnophthalmus vanzoi	588804	174726	MH732705.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Gymnophthalmus vanzoi voucher MTR946500 large subunit ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS52	Gymnophthalmus vanzoi	588804	174726	MH732703.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Gymnophthalmus vanzoi voucher MTR946501 large subunit ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS53	Gymnophthalmus vanzoi	588804	174726	MH732698.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Gymnophthalmus vanzoi voucher APSJ235 large subunit ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS54	Gymnophthalmus vanzoi	588804	174726	MH732697.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Gymnophthalmus vanzoi voucher APSJ73 large subunit ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS55	Gymnophthalmus vanzoi	588804	174726	MH732696.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Gymnophthalmus vanzoi voucher UFO0373 large subunit ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS56	Plestiodon reynoldsi	792540	463543	AY308211.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Plestiodon reynoldsi 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS57	Plestiodon skiltonianus	352679	463545	AY308215.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Plestiodon skiltonianus strain E61 32 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS58	Plestiodon gilberti cancellosus	1078439	245606	AY308201.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Plestiodon gilberti cancellosus strain E61 36 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS59	Plestiodon skiltonianus skiltonianus	387292	245612	AY308216.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Plestiodon skiltonianus skiltonianus strain E61 33 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS60	Plestiodon gilberti rubricaudatus	912682	245608	AY308203.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Plestiodon gilberti rubricaudatus strain E61 24 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS61	Plestiodon gilberti gilberti	1078430	245607	AY308202.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Plestiodon gilberti gilberti strain E61 35 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS62	Xantusia vigilis	139521	8547	AY217993.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Xantusia vigilis isolate X2 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS63	Xantusia vigilis	139521	8547	KC621465.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Xantusia vigilis isolate Xvi5847 16S ribosomal RNA gene, partial sequence; mitochondrial<>Xantusia vigilis isolate Xvi5878 16S ribosomal RNA gene, partial sequence; mitochondrial<>Xantusia vigilis isolate Xvi5892 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS64	Xantusia vigilis	139521	8547	KC621468.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Xantusia vigilis isolate Xvi5847 16S ribosomal RNA gene, partial sequence; mitochondrial<>Xantusia vigilis isolate Xvi5878 16S ribosomal RNA gene, partial sequence; mitochondrial<>Xantusia vigilis isolate Xvi5892 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS65	Xantusia vigilis	139521	8547	KC621469.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Xantusia vigilis isolate Xvi5847 16S ribosomal RNA gene, partial sequence; mitochondrial<>Xantusia vigilis isolate Xvi5878 16S ribosomal RNA gene, partial sequence; mitochondrial<>Xantusia vigilis isolate Xvi5892 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS66	Xantusia vigilis	139521	8547	KC621476.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Xantusia vigilis isolate Xvi1095 16S ribosomal RNA gene, partial sequence; mitochondrial<>Xantusia vigilis isolate Xvi1096 16S ribosomal RNA gene, partial sequence; mitochondrial<>Xantusia vigilis isolate Xvi1097 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS67	Xantusia vigilis	139521	8547	KC621477.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Xantusia vigilis isolate Xvi1095 16S ribosomal RNA gene, partial sequence; mitochondrial<>Xantusia vigilis isolate Xvi1096 16S ribosomal RNA gene, partial sequence; mitochondrial<>Xantusia vigilis isolate Xvi1097 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS68	Xantusia vigilis	139521	8547	KC621478.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Xantusia vigilis isolate Xvi1095 16S ribosomal RNA gene, partial sequence; mitochondrial<>Xantusia vigilis isolate Xvi1096 16S ribosomal RNA gene, partial sequence; mitochondrial<>Xantusia vigilis isolate Xvi1097 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS69	Xantusia vigilis	139521	8547	KC621466.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Xantusia vigilis isolate Xvi6009 16S ribosomal RNA gene, partial sequence; mitochondrial<>Xantusia vigilis isolate Xvi5999 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS70	Xantusia vigilis	139521	8547	KC621473.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Xantusia vigilis isolate Xvi6009 16S ribosomal RNA gene, partial sequence; mitochondrial<>Xantusia vigilis isolate Xvi5999 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS71	Xantusia vigilis	139521	8547	KC621463.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Xantusia vigilis isolate Xvi5459 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS72	Xantusia vigilis	139521	8547	KC621462.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Xantusia vigilis isolate XviDHL148 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS73	Xantusia vigilis	139521	8547	KC621461.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Xantusia vigilis isolate XviDHL75 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS74	Xantusia vigilis	139521	8547	KC621455.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Xantusia vigilis isolate Xvi6721 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS75	Xantusia vigilis	139521	8547	KC621474.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Xantusia vigilis isolate Xvi6088 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS76	Xantusia vigilis	139521	8547	KC621471.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Xantusia vigilis isolate Xvi3366 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS77	Atlantolacerta andreanskyi	614725	651308	HQ605787.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Atlantolacerta andreanskyi voucher IBE-S 1699 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS78	Atlantolacerta andreanskyi	614725	651308	GQ142093.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Atlantolacerta andreanskyi isolate LN-4 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS79	Algyroides fitzingeri	80028	89910	HQ605789.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Algyroides fitzingeri voucher Sa 35 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS80	Podarcis hispanicus	968467	74081	DQ081104.1	None	True	identical and/or subsequence                                                                                    of otu315932, not added	-	Podarcis hispanica isolate Js1 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS81	Podarcis sp. Jbel Siroua lineage	7069234	2060117	KY461845.1	None	True	new seq added; identical and/or subsequence of otu315932,                                   but different taxon	-	Podarcis sp. Jbel Siroua lineage isolate DB11266 16S ribosomal RNA gene, partial sequence; mitochondrial<>Podarcis sp. Jbel Siroua lineage isolate DB11253 16S ribosomal RNA gene, partial sequence; mitochondrial	True
otuPS82	Podarcis sp. Jbel Siroua lineage	7069234	2060117	KY461846.1	None	True	identical and/or subsequence                                                                                    of otuPS81, not added	-	Podarcis sp. Jbel Siroua lineage isolate DB11266 16S ribosomal RNA gene, partial sequence; mitochondrial<>Podarcis sp. Jbel Siroua lineage isolate DB11253 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS83	Podarcis hispanicus	968467	74081	DQ081103.1	None	True	new	-	Podarcis hispanica isolate Js6 16S ribosomal RNA gene, partial sequence; mitochondrial	True
otuPS84	Podarcis hispanicus	968467	74081	DQ081102.1	None	True	new	-	Podarcis hispanica isolate OK1 16S ribosomal RNA gene, partial sequence; mitochondrial	True
otuPS85	Podarcis sp. Jbel Siroua lineage	7069234	2060117	KY461848.1	None	True	new	-	Podarcis sp. Jbel Siroua lineage isolate DB1008 16S ribosomal RNA gene, partial sequence; mitochondrial	True
otuPS86	Podarcis sp. Jbel Siroua lineage	7069234	2060117	KY461847.1	None	True	new	-	Podarcis sp. Jbel Siroua lineage isolate DB1022 16S ribosomal RNA gene, partial sequence; mitochondrial	True
otuPS87	Podarcis hispanicus	968467	74081	DQ081101.1	None	True	new	-	Podarcis hispanica isolate LK6 16S ribosomal RNA gene, partial sequence; mitochondrial	True
otuPS88	Podarcis hispanicus	968467	74081	HQ898051.1	None	True	new	-	Podarcis hispanica voucher Ham1 16S ribosomal RNA gene, partial sequence; mitochondrial	True
otuPS89	Podarcis vaucheri	165070	140051	DQ081100.1	None	True	new	-	Podarcis hispanica vaucheri isolate Elv1 16S ribosomal RNA gene, partial sequence; mitochondrial	True
otuPS90	Acanthodactylus erythrurus erythrurus	756035	282407	AY633420.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Acanthodactylus erythrurus erythrurus isolate Ae01 16S ribosomal RNA gene, partial sequence; mitochondrial<>Acanthodactylus erythrurus erythrurus isolate Ae02 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS91	Acanthodactylus erythrurus erythrurus	756035	282407	AY633421.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Acanthodactylus erythrurus erythrurus isolate Ae01 16S ribosomal RNA gene, partial sequence; mitochondrial<>Acanthodactylus erythrurus erythrurus isolate Ae02 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS92	Acanthodactylus erythrurus	418798	111511	KY762004.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Acanthodactylus erythrurus voucher GVA3549 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS93	Acanthodactylus erythrurus	418798	111511	HQ605790.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Acanthodactylus erythrurus voucher IBE-S 2917 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS94	Acanthodactylus erythrurus erythrurus	756035	282407	AY633422.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Acanthodactylus erythrurus erythrurus isolate Ae03 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS95	Acanthodactylus erythrurus erythrurus	756035	282407	AY633423.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Acanthodactylus erythrurus erythrurus isolate Ae04 16S ribosomal RNA gene, partial sequence; mitochondrial	False
